amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended	buyer-identification-number	buyer-identification-type 
701-2541439-8176222		2026-01-22T04:28:51+00:00	2026-01-22T05:02:03+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Pero bebida instantánea, 7 onzas (Paquete de 2)	coffee-substitutes-3389	B06X42CKHR	Unshipped	1	MXN	1047.58	144.49							CIUDAD DE MEXICO	CIUDAD DE MEXICO	07870	MX		false			false		
701-4343556-5035439		2026-01-22T04:26:28+00:00	2026-01-22T04:56:49+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Mike's Hot Honey - Extra caliente, botella fácil de verter de 10 onzas (1 paquete), miel caliente con una patada extra, dulzura y calor, 100% miel pura, estable, libre de gluten y paleo-amigable	BP-37OA-A1VS	B089ZV33CW	Unshipped	1	MXN	494.96								CIUDAD DE MEXICO	CIUDAD DE MEXICO	03023	MX		false			false		
701-8567076-9165843		2026-01-22T04:25:49+00:00	2026-01-22T04:54:59+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Fleur de Sel - Sal marina premium de Guerande Francia - Sal marina escamosa del mar celta - Caja de corcho de sal y cuchara de sal de madera incluida, 3.5 onzas (100 g)	SKU-JJ-B0B5RYVF5Q	B0B5RYVF5Q	Unshipped	1	MXN	937.82								CUERNAVACA	MORELOS	62450	MX		false			false		
701-4011558-4716259		2026-01-22T04:19:46+00:00	2026-01-22T04:58:58+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Air Wick plug in Scented Oil 10 Refills, Lavender & Chamomile, Eco friendly, Essential Oils, Air Freshener	AirFreshener1024-1306	B07QPRV62S	Unshipped	1	MXN	929.27	128.18							CIUDAD DE MEXICO	CIUDAD DE MEXICO	02700	MX		false			false		
702-9303702-8868252		2026-01-22T04:17:00+00:00	2026-01-22T04:45:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	VAHDAM, Té Suelto Masala Chai De La India (340g/170+ Tazas) 100% Puros Ingredientes - Canela, Cardamomo, Clavo Y Pimienta Negra | Prepare Chai Latte Caliente O Helado | Paquete Sellado Al Vacío	chai-tea-2722	B017P6DS5A	Unshipped	1	MXN	923.0								ZAPOPAN	JALISCO	45066	MX		false			false		
702-0722479-1800222		2026-01-22T04:08:42+00:00	2026-01-22T04:38:49+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Tribello - Velas de té blancas sin perfume, 3.5 horas de tiempo de combustión, perfectas para el hogar, viajes, eventos y emergencias, paquete de 12	feb2023-47493	B08RCS5X3S	Unshipped	1	MXN	523.02	72.14							CELAYA	GUANAJUATO	38046	MX		false			false		
702-2034629-7377032		2026-01-22T04:08:19+00:00	2026-01-22T04:12:34+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Glamnetic Pegamento de uñas para cepillar, aplicador de punta de cepillo para polvo, sin ensuciar, apto para viajes, vegano, duradero y duradero, 0.24 onzas	SKU-B0B4PSY5SL	B0B4PSY5SL		0										AGUASCALIENTES	AGUASCALIENTES	20200	MX		false			false		
701-4180831-8365035		2026-01-22T04:06:41+00:00	2026-01-22T04:36:04+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Ulthmok- Fresas liofilizadas premium en trozos de 6,5 oz/185 g, fresas liofilizadas, 100 % naturales y sin aditivos.	SKU-JJ-B0C7TMNBRB	B0C7TMNBRB	Unshipped	1	MXN	643.31								CIUDAD DE MEXICO	CIUDAD DE MEXICO	03900	MX		false			false		
702-9911966-4949821		2026-01-22T03:58:48+00:00	2026-01-22T04:29:03+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	BIRCH & MEADOW Palitos De Canela De Ceilán De Abedul Y Prado, 14.4 Oz, Canela Verdadera, Palitos Enteros	SKU-JJ-B0CKTV6RTZ	B0CKTV6RTZ	Unshipped	1	MXN	889.44								PACHUCA DE SOTO	HIDALGO	42026	MX		false			false		
701-1972002-1317850		2026-01-22T03:45:19+00:00	2026-01-22T04:15:49+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Recambios de aceite perfumado Air Wick, 10 unidades	feb2023-01670	B07X6141FG	Unshipped	1	MXN	899.33	124.05							CHIHUAHUA	CHIHUAHUA	31210	MX		false			false		
701-5242073-9433067		2026-01-22T03:37:57+00:00	2026-01-22T04:07:38+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Quaker Rice Crisps, sin gluten, mezcla de 3 sabores de variedad dulce, una sola porción, 25 oz, paquete de 30	altus_0726	B079RCWJZS	Unshipped	1	MXN	811.39								MONTERREY	NUEVO LEON	64900	MX		false			false		
701-9116825-2673827		2026-01-22T03:37:39+00:00	2026-01-22T04:07:40+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Red Vines Original Rojo	04-Y3I1-Z1KF	B01M4O2495	Unshipped	1	MXN	521.38								TIJUANA	BAJA CALIFORNIA	22244	MX		false			false		
702-8489486-2738603		2026-01-22T03:36:25+00:00	2026-01-22T04:05:06+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Crown - Jarabe de arce, oscuro, robusto	OASV-165	B006L4ZNVA	Unshipped	1	MXN	507.51								ORIZABA	VERACRUZ DE IGNACIO DE LA LLAVE	94324	MX		false			false		
701-3388538-2190664		2026-01-22T03:36:10+00:00	2026-01-22T04:06:23+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Twinings of London Pure Camomile Tea K-Cups for Keurig, 24 Count	ATSV-A008	B006N3I9OC	Unshipped	1	MXN	694.4								QUERETARO	QUERETARO	76235	MX		false			false		
702-1156824-1793019		2026-01-22T03:35:52+00:00	2026-01-22T03:36:58+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Glamnetic Pegamento de uñas para cepillar, aplicador de punta de cepillo para polvo, sin ensuciar, apto para viajes, vegano, duradero y duradero, 0.24 onzas	SKU-B0B4PSY5SL	B0B4PSY5SL		0										AGUASCALIENTES	AGUASCALIENTES	20200	MX		false			false		
702-0403720-6811406		2026-01-22T03:34:15+00:00	2026-01-22T04:04:47+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Lavazza Granos de Café Espresso Gourmet, Tostado Oscuro, Descafeinado, 520.49 ml	RoastedCoffeeB1024-5050	B001VH91OW	Unshipped	1	MXN	1145.77								SAN PEDRO GARZA GARCIA	NUEVO LEON	66290	MX		false			false		
701-2818628-4179453		2026-01-22T03:33:39+00:00	2026-01-22T04:02:09+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Purina ONE Dry Cat Food, Urinary Tract Health Formula, 7-Pound Bag, Pack of 1	nov2022_12483	B0002MLAE6	Unshipped	1	MXN	951.78	131.28							PUERTO VALLARTA	JALISCO	48280	MX		false			false		
702-7464308-7532254		2026-01-22T03:31:29+00:00	2026-01-22T03:59:41+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Invisible Glass 91164-2PK Premium Cleaner 19-Ounce Can-Case of 2, 38. Paquete fluido	feb2023-42090	B07B4QDZHQ	Unshipped	1	MXN	537.4	74.12							MORELIA	MICHOACAN DE OCAMPO	58050	MX		false			false		
701-9060450-7234667		2026-01-22T03:30:41+00:00	2026-01-22T04:00:57+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Salt & Stone- Spray corporal con aroma a sándalo y vetiver, spray para el cabello y el cuerpo con infusión de perfume para el cuidado de la piel para mujeres y hombres, Hyd	KWS080425B-B0CV4B2HZS	B0CV4B2HZS	Unshipped	4	MXN	7039.56	970.96							SAN LUIS POTOSÍ	SAN LUIS POTOSÍ	78216	MX		false			false		
702-8266121-5049808		2026-01-22T03:26:41+00:00	2026-01-22T15:59:06+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Morton Nature's Seasons Mezcla de condimentos, 4 oz (Paquete de 12)	nagasaki-04789	B0085JSED8	Unshipped	1	MXN	1119.12								SANTIAGO DE QUERETARO	QUERETARO	76146	MX		false			false		
702-0689521-1886622		2026-01-22T03:22:30+00:00	2026-01-22T03:53:02+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Healing Awakening Astaxantina 24 mg + licopeno 50 mg - 100 cápsulas vegetarianas (sin OGM ni gluten)	SKU-B0DKKR17ZT	B0DKKR17ZT	Unshipped	1	MXN	1010.39	139.36							CIUDAD DE MEXICO	CIUDAD DE MEXICO	11800	MX		false			false		
702-3407928-3950663		2026-01-22T03:22:26+00:00	2026-01-22T03:42:29+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Zak Designs Sonic the Hedgehog - Botella de agua para niños con tapa de boquilla y bucle de transporte integrado, hecha de plástico duradero, diseño de botella de agua a prueba de fugas para viajes	AVR072225-B0B99YYC6F	B0B99YYC6F	Unshipped	1	MXN	755.9	104.26							CHALCO DE DIAZ COVARRUBIAS	MEXICO	56644	MX		false			false		
701-4018727-9121803		2026-01-22T03:22:20+00:00	2026-01-22T03:52:00+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Kuumba Made- Aceite De Fragancia De Frijol De Vainilla Roll-On 0.13 Fl Oz (3.7Ml) | Perfume Rollerball | Sin Alcohol	QHM-PS-072425-B07BBW73CR	B07BBW73CR	Unshipped	1	MXN	711.44	98.13							TLALNEPANTLA DE BAZ	MEXICO	54170	MX		false			false		
702-3755672-2170657		2026-01-22T03:22:02+00:00	2026-01-22T03:52:31+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dr. Ph. Martin's Bleedproof White, 1.0 oz	nov2022_10955	B008CRS1CM	Unshipped	1	MXN	787.14	108.57							NAUCALPAN DE JUAREZ	MEXICO	53140	MX		false			false		
701-0218632-5917871		2026-01-22T03:15:26+00:00	2026-01-22T03:45:55+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Moldable Cosplay Foam Clay (White) - High Density and Hiqh Quality for Intricate Designs | Air Dries to Perfection for Cutting with a Knife or Rotary Tool, Sanding or Shaping	altus_0172	B082NVM6NR	Unshipped	1	MXN	1200.0	165.52							SALTILLO	COAHUILA DE ZARAGOZA	25200	MX		false			false		
701-1288733-7542651		2026-01-22T03:10:13+00:00	2026-01-22T03:39:52+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Harney & Sons Organic Peppermint Tea 80g / 2.85 oz (50 Tea Bags)	feb2023-08143	B000PGSL5K	Unshipped	1	MXN	466.39								ACAPULCO DE JUAREZ	GUERRERO	39350	MX		false			false		
701-4717891-5305839		2026-01-22T03:09:02+00:00	2026-01-22T03:39:00+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Green Mountain Coffee Caramel Vanilla Cream. Capsulas para Cafetera Keurig K-Cup Pods 72 Unidades	SBAS-165	B00I08JH3U	Unshipped	1	MXN	1426.23								XALAPA-ENRIQUEZ	VERACRUZ DE IGNACIO DE LA LLAVE	91190	MX		false			false		
702-3570884-6738639		2026-01-22T03:08:47+00:00	2026-01-22T03:38:11+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Caramelos divertidos para el día de San Valentín | Razz Apple and Cherry Yum Sweet and Sour Candy Caja de bolsas de caramelos de San Valentín envueltas individualmente para compartir, 22 unidades	cartnw-0197	B08STVS7NB	Unshipped	2	MXN	1325.54								AGUASCALIENTES	AGUASCALIENTES	20100	MX		false			false		
701-1482061-1653816		2026-01-22T03:03:27+00:00	2026-01-22T03:03:39+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Manna Pro Oyster Shell, 5-Pounds	IS6-01858	B000MD59TC	Unshipped	1	MXN	528.47	72.89							CHALCO DE DIAZ COVARRUBIAS	MEXICO	56624	MX		false			false		
702-6850905-2215414		2026-01-22T03:02:34+00:00	2026-01-22T10:00:59+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Harney & Sons Black Tea, English Breakfast, 20 Sachets	4S-7GWS-DBGW	B004BNWDNO	Unshipped	1	MXN	496.39								Zapopan	Jalisco	45200	MX		false			false		
702-4710270-4253817		2026-01-22T03:01:44+00:00	2026-01-22T03:31:43+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Nyx Professional Makeup Lapiz delineador ojos jumbo eye pencil nyx professional makeup, tono rust	KWS080425-B001TJXI82	B001TJXI82	Unshipped	1	MXN	654.27	90.24							GUADALAJARA	JALISCO	44630	MX		false			false		
701-1214208-3803453		2026-01-22T02:54:31+00:00	2026-01-22T03:24:27+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	AXEARTE - Juego de bolígrafos de caligrafía de vidrio, 18 piezas, 14 tintas de color, soporte para bolígrafos, taza de limpieza, 2 bolígrafos de vidrio para arte, escritura, dibujo, firmas, regalo	artsupplies-0939	B085736VZW	Unshipped	1	MXN	1046.39	144.33							CHETUMAL	QUINTANA ROO	77028	MX		false			false		
701-7152635-4993053		2026-01-22T02:52:20+00:00	2026-01-22T15:19:52+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	TRUFF Truffle Hotter Hot Sauce 170g	altus_0959	B07SSDGT4Z	Unshipped	1	MXN	668.57								ZAPOPAN	JALISCO	45079	MX		false			false		
701-7351668-4421808		2026-01-22T02:49:35+00:00	2026-01-22T03:28:00+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Junior Original-Stage 1 500g Bottle	breakfast-drinks-1896	B004MGGA9S	Unshipped	1	MXN	707.38	97.57							SALTILLO	COAHUILA DE ZARAGOZA	25210	MX		false			false		
702-5478276-2634662		2026-01-22T02:47:13+00:00	2026-01-22T02:47:27+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Coast Bath Bars Original Blue 3 Bar Soap, 12 oz	may-020621	B000VDBXKW	Unshipped	1	MXN	549.82	75.84							SOLEDAD DE GRACIANO SANCHEZ	SAN LUIS POTOSI	78438	MX		false			false		
701-4303288-7777841		2026-01-22T02:43:58+00:00	2026-01-22T03:09:13+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Shuttle Art - Juego de pintura acrílica, 25 colores clásico, botellas de 60 ml, pigmentadas ricas, pinturas acrílicas de alta calidad para artistas, principiantes y niños en rocas, manualidades, lona	IS12-15430	B08RYRW7SP	Unshipped	1	MXN	915.39	126.26							TIANGUISTENCO	MEXICO	52600	MX		false			false		
701-1666986-6349048		2026-01-22T02:26:29+00:00	2026-01-22T02:56:09+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Rani Ajwain Seeds (Carom Bishops Weed) Spice Whole 3.5oz (100g)	SKU-JJ-B006POKF9Q	B006POKF9Q	Unshipped	1	MXN	429.91								CULIACAN ROSALES	SINALOA	80200	MX		false			false		
702-6041809-9271458		2026-01-22T02:25:44+00:00	2026-01-22T02:56:13+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	ALOHA Protein Bar, Vanilla Almond Crunch, 2.2 oz each, 12 Count, Net Wt. 1 lbs 12 Oz.	may-029980	B0178ENHYG	Unshipped	1	MXN	1671.39	230.54							CIUDAD DE MEXICO	CIUDAD DE MEXICO	11560	MX		false			false		
701-1958637-0596219		2026-01-22T02:25:28+00:00	2026-01-22T02:48:58+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Mezcla de chocolate Ghirardelli	cartus-00290	B001G60502	Unshipped	1	MXN	1020.35								TEPATITLAN DE MORELOS	JALISCO	47600	MX		false			false		
701-1958637-0596219		2026-01-22T02:25:28+00:00	2026-01-22T02:48:58+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Mezcla de chocolate Ghirardelli	feb2023-08582	B0019SE6M0	Unshipped	1	MXN	934.18								TEPATITLAN DE MORELOS	JALISCO	47600	MX		false			false		
702-9042659-4666627		2026-01-22T02:21:30+00:00	2026-01-22T08:59:21+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Simple Life Gel de baño con sello de flores frescas, paquete variado, detiene la cal y las manchas con aroma ambientador, desodorizante limpio, 32 sellos, paquete de 4	feb2023-41565	B08X18RPR8	Unshipped	1	MXN	898.94	123.99							CIUDAD DE MEXICO	CIUDAD DE MEXICO	05348	MX		false			false		
701-8366422-5584212		2026-01-22T02:21:22+00:00	2026-01-22T02:51:43+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	VIKING - Paño de microfibra para coche o hogar, paquete de 20 toallas sin bordes para detalles de automóviles interiores y exteriores, multiusos, reutilizables, surtido, 12 x 16 pulgadas	071025-B0C9H1BNQH	B0C9H1BNQH	Unshipped	1	MXN	1007.81	139.01							SALTILLO	COAHUILA DE ZARAGOZA	25209	MX		false			false		
701-7031444-7397828		2026-01-22T02:21:12+00:00	2026-01-22T02:51:45+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	LARABAR Fruit & Nut Food Bar, Cherry Pie, 48 g by Larabar	AS-ABCD-3699	B000ENWSBW	Unshipped	1	MXN	771.39								CIUDAD DE MÉXICO	CIUDAD DE MÉXICO	11700	MX		false			false		
701-6890820-5861826		2026-01-22T02:18:43+00:00	2026-01-22T02:23:29+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Degree Men MotionSense Antiperspirant Deodorant Dry Spray, Cool Rush, 3.8 oz, Pack of 3	may-022415	B072JTL1HW		0										LEON DE LOS ALDAMA	GUANAJUATO	37433	MX		false			false		
701-2410526-4214620		2026-01-22T02:07:32+00:00	2026-01-22T02:37:53+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Lenny & Larry's The Complete Cremes®, galletas sándwich, vainilla, vegana, 5 g de proteína vegetal, 6 galletas por paquete (caja de 12)	feb2023-35841	B09PQBL16L	Unshipped	2	MXN	1182.78								TULUM	QUINTANA ROO	77760	MX		false			false		
701-1376836-3075417		2026-01-22T02:01:45+00:00	2026-01-22T02:31:49+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Maruchan Ramen Sabor cremoso de pollo, 3 oz, 24 unidades	cartnw-0380	B00R4HS45A	Unshipped	1	MXN	813.28								CIUDAD DE MEXICO	CIUDAD DE MEXICO	06100	MX		false			false		
701-2739577-3092214		2026-01-22T02:01:35+00:00	2026-01-22T02:31:09+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Tide Jabón líquido detergente para lavandería, alta eficiencia (HE), aroma original, 64 cargas	may-033215	B085V5PPP8	Unshipped	1	MXN	950.0	131.03							HUAMANTLA	TLAXCALA	90508	MX		false			false		
701-2739577-3092214		2026-01-22T02:01:35+00:00	2026-01-22T02:31:09+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Tide Detergente Líquido Concentrado Tide Ultra Oxi, 2.72 L	IS6-02400	B07B6B1KQ5	Unshipped	1	MXN	871.39	120.19							HUAMANTLA	TLAXCALA	90508	MX		false			false		
702-1301707-8678651		2026-01-22T01:59:25+00:00	2026-01-22T14:22:50+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Polvo de fruta de dragón para hornear y beber (4 onzas) - Kate Naturals. Vegano, sin gluten, fruta, dragón, rosa, Pitaya, polvo para jarabe de fruta de dragón, polvo de pitaya para batidos y colorantes de alimentos	may-027805	B097QDMTQ2	Unshipped	1	MXN	575.41								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11000	MX		false			false		
701-2506887-6338612		2026-01-22T01:57:37+00:00	2026-01-22T02:03:20+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Nescafe Taster's Choice	SKU-JJ-B01HGBAJEC	B01HGBAJEC		0										Mexico	Mexico	53950	MX		false			false		
702-1931636-8027455		2026-01-22T01:56:14+00:00	2026-01-22T05:56:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Paquete variado de café con sabor a descafeinado - 6 sabores tradicionales (caramelo espiral, avellana, donut glaseado, moca nueces, vainilla y bollo de canela) para cafeteras Keurig K tazas - 24 unidades	AS-ABCD-1549	B01HOUNCDA	Unshipped	1	MXN	676.49								SAN LUIS POTOSI	SAN LUIS POTOSI	78219	MX		false			false		
701-6728535-2478638		2026-01-22T01:50:53+00:00	2026-01-22T02:06:56+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Nescafe Taster's Choice	SKU-JJ-B01HGBAJEC	B01HGBAJEC		0										NAUCALPAN DE JUAREZ	MEXICO	53950	MX		false			false		
702-0286478-9025800		2026-01-22T01:50:52+00:00	2026-01-22T02:11:46+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Harney & Sons Organic Peppermint Tea 80g / 2.85 oz (50 Tea Bags)	feb2023-08143	B000PGSL5K	Unshipped	1	MXN	466.39								ZAPOPAN	JALISCO	45110	MX		false			false		
702-1892607-7217043		2026-01-22T01:50:00+00:00	2026-01-22T02:20:29+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Harney & Sons té de especias de canela caliente, 50 bolsas de té	2F-ANSA-OTKR	B00C1ZQHAO	Unshipped	1	MXN	587.69								CIUDAD DE MEXICO	CIUDAD DE MEXICO	03500	MX		false			false		
701-1763951-7822659		2026-01-22T01:44:18+00:00	2026-01-22T08:33:14+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Arroz blanco japonés extra premium, producto de Japón, mejor calidad que Koshihikari, delicioso para sushi y onigiri - 11 libras (5 kg)	nagasaki-10734	B0892PRLDK	Unshipped	1	MXN	1821.44								CIUDAD APODACA	NUEVO LEON	66600	MX		false			false		
701-8308513-1946666		2026-01-22T01:44:00+00:00	2026-01-22T02:14:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Honey Nut Cheerios, sin gluten, cereales con avena, 27.2 oz	IS4-013	B07CM8J4NC	Unshipped	2	MXN	777.26								HUIXQUILUCAN DE DEGOLLADO	MÉXICO	52779	MX		false			false		
702-0766867-3299425		2026-01-22T01:40:55+00:00	2026-01-22T02:11:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Clubman Pinaud No Bumps Gel, 4 Oz (Pack of 2)	SKU-B01C1TMEEC	B01C1TMEEC	Unshipped	1	MXN	758.52	104.62							LERMA	MEXICO	52005	MX		false			false		
702-7589312-6763461		2026-01-22T01:18:28+00:00	2026-01-22T01:43:42+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	GiGi Milk Chocolate Creme Wax - Milk Chocolate 14 oz. (Pack of 2)	SKU-B01BMSPQ52	B01BMSPQ52	Unshipped	1	MXN	1160.63	160.09							CIUDAD DE MEXICO	CIUDAD DE MEXICO	05219	MX		false			false		
701-1889639-7492262		2026-01-22T01:07:09+00:00	2026-01-22T01:37:03+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Soeos GALANGA POLVO 8 oz, sin OMG verificado, Kosher, Great Galangal - Alpinia Galanga, perfecto para sopas Tom Yum y Tom Kha.	IS13-00255	B089DKMPM4	Unshipped	1	MXN	507.51								MORELIA	MICHOACAN DE OCAMPO	58337	MX		false			false		
702-7226469-8920261		2026-01-22T01:03:07+00:00	2026-01-22T05:59:54+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dreft Stage 2: Active Baby Liquid Laundry Detergent, 114 Loads 165 fl oz	LiquidDetergent1024-1153	B0BNWFG5ZD	Unshipped	1	MXN	1100.1	151.74							SAN LUIS POTOSI	SAN LUIS POTOSI	78216	MX		false			false		
702-6037740-6261037		2026-01-22T01:01:52+00:00	2026-01-22T01:32:20+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Ulthmok- Fresas liofilizadas premium en trozos de 6,5 oz/185 g, fresas liofilizadas, 100 % naturales y sin aditivos.	SKU-JJ-B0C7TMNBRB	B0C7TMNBRB	Unshipped	1	MXN	643.31								ZUMPANGO	MEXICO	55606	MX		false			false		
702-8355867-7892268		2026-01-22T00:52:45+00:00	2026-01-22T01:22:57+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Tarkeeb Pasta De Tamarindo (Imli) -Concentrado De Tamarindo 8.81 Oz (250G) | Sin Azúcar Agregada | Todo Natural | Vegano | Sin Gluten | Sin Colores | No Ogm | Origen Indio |	Spices0325-1733	B0CBKPYYSV	Unshipped	1	MXN	498.12								México , D.F.	D. F.	11000	MX		false			false		
702-7642015-8160221		2026-01-22T00:49:41+00:00	2026-01-22T01:20:03+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	DecoArt Crafter's - Juego de pintura acrílica, 18 colores surtidos con acabado mate, pintura acrílica para manualidades y manualidades, 36 onzas líquidas (paquete de 1)	071025-B0CSS38L63	B0CSS38L63	Unshipped	1	MXN	1421.78	196.11							TULUM	QUINTANA ROO	77760	MX		false			false		
